,week,country,rank,artist_names,artists_num,artist_individual,artist_id,artist_genre,artist_img,collab,track_name,release_date,source,peak_rank,previous_rank,weeks_on_chart,streams,region,language,ISO3,number_week,true_streams
4078,2022-03-24,Saudi Arabia,1,"Imagine Dragons, JID, Arcane, League of Legends",4,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,modern rock,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,1,Enemy (with JID) - from the series Arcane League of Legends,2021-09-03,Kid Ina Korner / Interscope,1,1,21,81691,Middle East,Arabic,SAU,20220324,20422.75
4079,2022-03-24,Singapore,1,Justin Bieber,1,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,pop,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,0,Ghost,2021-03-19,RBMG/Def Jam,1,1,29,264324,Asia,English,SGP,20220324,264324.0
4080,2022-03-24,Slovakia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,shiver pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,62,71421,Europe,Slovak,SVK,20220324,71421.0
4081,2022-03-24,South Africa,1,"Q-Mark, TpZee, Afriikan Papi",3,Q-Mark,spotify:artist:1PINqStNpc48PWNAMDQpVj,amapiano,https://i.scdn.co/image/ab6761610000e5eb85b19ebff23f853c97eeb0de,1,Paris,2021-10-22,Cloud9ne Entertainment,1,1,15,170183,Africa,Zulu,ZAF,20220324,56727.666666666664
4082,2022-03-24,South Korea,1,(G)I-DLE,1,(G)I-DLE,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,k-pop,https://i.scdn.co/image/ab6761610000e5ebc54e9b09db7f35f5bbb0efd4,0,TOMBOY,2022-03-14,Cube Entertainment,1,2,2,193724,Asia,Korean,KOR,20220324,193724.0
4083,2022-03-24,Spain,1,"La Pantera, Quevedo, Juseph, Abhir Hathi, Bejo, Cruz Cafuné, EL IMA",7,La Pantera,spotify:artist:0IEzMvarfVycBJAXjjEZOL,rap canario,https://i.scdn.co/image/ab6761610000e5ebb9f356d73d82db6a1237157e,1,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",2022-01-14,La Pantera,1,1,10,2887244,Europe,Spanish,ESP,20220324,412463.4285714286
4084,2022-03-24,Sweden,1,Cornelia Jakobs,1,Cornelia Jakobs,spotify:artist:7cYZ8F0N2jby95FsxU9hh4,swedish pop,https://i.scdn.co/image/ab6761610000e5ebdd4622e4f0147cc6bfc565b0,0,Hold Me Closer,2022-02-26,WM Sweden,1,1,4,1768765,Europe,Swedish,SWE,20220324,1768765.0
4085,2022-03-24,Switzerland,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,67,240625,Europe,German,CHE,20220324,240625.0
4086,2022-03-24,Taiwan,1,WeiBird,1,WeiBird,spotify:artist:7y3HnWCFEvWj4KM9GFSkiX,mandopop,https://i.scdn.co/image/ab6761610000e5ebd1a48129d8f26232df6582a8,0,"Red Scarf - ""Till We Meet Again"" Movie Theme Song",2021-11-05,Sony Music Entertainment,1,1,20,422624,Asia,Mandarin,TWN,20220324,422624.0
4087,2022-03-24,Thailand,1,Tilly Birds,1,Tilly Birds,spotify:artist:4esoPgrgPKbWa6gwU8EGmH,thai indie rock,https://i.scdn.co/image/ab6761610000e5eb4685b86c6e9e7c3f0990c2d2,0,ถ้าเราเจอกันอีก (Until Then),2021-11-25,GMM Grammy PCL.,1,1,17,439143,Asia,Thai,THA,20220324,439143.0
4088,2022-03-24,Turkey,1,UZI,1,UZI,spotify:artist:51DevdOxIJin6DB1FXJpD1,turkish trap,https://i.scdn.co/image/ab6761610000e5eb8a2705cb98493cc305b0fde9,0,ARASAN DA,2022-03-18,Ava Music / Avrupa Müzik,1,-1,1,7933043,Middle East,Turkish,TUR,20220324,7933043.0
4089,2022-03-24,Ukraine,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian hip hop,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,1,3,274822,Europe,Ukrainian,UKR,20220324,274822.0
4090,2022-03-24,United Arab Emirates,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,shiver pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,68,67037,Middle East,Arabic,ARE,20220324,67037.0
4091,2022-03-24,United Kingdom,1,Dave,1,Dave,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,uk hip hop,https://i.scdn.co/image/ab6761610000e5eb76d47d16d18eb30413469512,0,Starlight,2022-03-03,Dave / Neighbourhood Recordings,1,1,3,4111538,Europe,English,GBR,20220324,4111538.0
4092,2022-03-24,United States,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,gauze pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,69,6471147,North America,English,USA,20220324,6471147.0
4093,2022-03-24,Uruguay,1,"Sofía Reyes, Maria Becerra",2,Sofía Reyes,spotify:artist:0haZhu4fFKt0Ag94kZDiz2,pop,https://i.scdn.co/image/ab6761610000e5eb1630ace4444837a538d34048,1,Marte,2022-02-10,WEA Latina,1,2,6,126322,South America,Spanish,URY,20220324,63161.0
4094,2022-03-24,Venezuela,1,"Rauw Alejandro, Chencho Corleone",2,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,trap latino,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,1,Desesperados,2021-12-10,Sony Music Latin/Duars Entertainment,1,-1,1,92284,South America,Spanish,VEN,20220324,46142.0
4095,2022-03-24,Vietnam,1,BTS,1,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,k-pop,https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb,0,Butter,2021-06-04,BIGHIT MUSIC,1,2,44,1846851,Asia,Vietnamese,VNM,20220324,1846851.0
4096,2022-03-31,Argentina,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap argentino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,18,2,4548868,South America,Spanish,ARG,20220331,4548868.0
4097,2022-03-31,Australia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,gauze pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,87,1061127,Oceania,English,AUS,20220331,1061127.0
4098,2022-03-31,Austria,1,"Jala Brat, Buba Corelli, RAF Camora",3,Jala Brat,spotify:artist:6C1X5Uh3DPIkC2gaVq00BL,turbo folk,https://i.scdn.co/image/ab6761610000e5eb36fa4b73503835edb563e290,1,Criminal,2022-03-25,IMPERIA by EMDC Network,1,-1,1,259891,Europe,German,AUT,20220331,86630.33333333333
4099,2022-03-31,Belarus,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian drain,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,1,4,87931,Europe,Russian,BLR,20220331,87931.0
4100,2022-03-31,Belgium,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,gauze pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,63,293506,Europe,Dutch,BEL,20220331,293506.0
4101,2022-03-31,Bolivia,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap argentino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,9,2,336740,South America,Spanish,BOL,20220331,336740.0
4102,2022-03-31,Brazil,1,Anitta,1,Anitta,spotify:artist:7FNnA9vBm6EKceENgCGRMb,funk pop,https://i.scdn.co/image/ab6761610000e5eb847940395e7b755f626ad139,0,Envolver,2021-11-11,WEA Latina,1,1,20,13037490,South America,Portuguese,BRA,20220331,13037490.0
4103,2022-03-31,Bulgaria,1,"Emilia, DENIS TEOFIKOV",2,Emilia,spotify:artist:0j6Z5YMSqBePHbPKLQwrcU,bulgarian pop,https://i.scdn.co/image/ab6761610000e5eb4cf37b0a13498570e1f54a3a,1,Пак ще се броиш,2022-03-13,Emilia,1,1,3,52720,Europe,Bulgarian,BGR,20220331,26360.0
4104,2022-03-31,Canada,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,66,1072915,North America,English,CAN,20220331,1072915.0
4105,2022-03-31,Chile,1,"Polimá Westcoast, Pailita",2,Polimá Westcoast,spotify:artist:768O5GliF0bqscyghggrbE,urbano chileno,https://i.scdn.co/image/ab6761610000e5eb76af908f3cfcac6cf6b5c220,1,ULTRA SOLO,2022-02-14,Sony Music Entertainment Chile S.A,1,1,7,3605877,South America,Spanish,CHL,20220331,1802938.5
4106,2022-03-31,Colombia,1,"Alejo, Feid, ROBI",3,Alejo,spotify:artist:50sIhX3HytFEwQXZJLUZQE,reggaeton,https://i.scdn.co/image/ab6761610000e5ebdf67a6ba107e0ebce7dda777,1,Pantysito,2022-03-18,UMLE - Latino,1,1,2,1006881,South America,Spanish,COL,20220331,335627.0
4107,2022-03-31,Costa Rica,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,argentine hip hop,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,13,2,336969,Central America,Spanish,CRI,20220331,336969.0
4108,2022-03-31,Cyprus,1,UZI,1,UZI,spotify:artist:51DevdOxIJin6DB1FXJpD1,turkish trap,https://i.scdn.co/image/ab6761610000e5eb8a2705cb98493cc305b0fde9,0,ARASAN DA,2022-03-18,Ava Music / Avrupa Müzik,1,1,2,34134,Europe,Greek,CYP,20220331,34134.0
4109,2022-03-31,Czechia,1,Calin,1,Calin,spotify:artist:5lEkQtWa3UKlI1hj7sktcd,czsk hip hop,https://i.scdn.co/image/ab6761610000e5eb1898ddd5bcb6a7116cac7220,0,Hannah Montana,2022-03-11,WM Czech Republic,1,1,3,458580,Europe,Czech,CZE,20220331,458580.0
4110,2022-03-31,Denmark,1,Tobias Rahim,1,Tobias Rahim,spotify:artist:1w2fVGZN37TieWhlqS8UwB,danish pop,https://i.scdn.co/image/ab6761610000e5eb57129afa3b748eb2f017fc3b,0,Mucki Bar,2022-02-11,Sony Music Entertainment,1,1,7,630729,Europe,Danish,DNK,20220331,630729.0
4111,2022-03-31,Dominican Republic,1,"Daddy Yankee, Bad Bunny",2,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,reggaeton,https://i.scdn.co/image/ab6761610000e5eb2204cb5a314573e202f20f8d,1,X ÚLTIMA VEZ,2022-03-25,Republic Records,1,-1,1,120595,Caribbean,Spanish,DOM,20220331,60297.5
4112,2022-03-31,Ecuador,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap argentino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,12,2,605306,South America,Spanish,ECU,20220331,605306.0
4113,2022-03-31,Egypt,1,Wegz,1,Wegz,spotify:artist:4BKC2HOGEqtYz2Xbgp9N1q,egyptian trap,https://i.scdn.co/image/ab6761610000e5eb185a8c7cf90489ccd67cc501,0,البخت,2022-02-26,Takwene,1,1,5,390743,Middle East,Arabic,EGY,20220331,390743.0
4114,2022-03-31,El Salvador,1,"Daddy Yankee, Bad Bunny",2,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,latin hip hop,https://i.scdn.co/image/ab6761610000e5eb2204cb5a314573e202f20f8d,1,X ÚLTIMA VEZ,2022-03-25,Republic Records,1,-1,1,181952,Central America,Spanish,SLV,20220331,90976.0
4115,2022-03-31,Estonia,1,"Luude, Colin Hay",2,Luude,spotify:artist:20cmhoGvN0eyzhmsHJH1Mg,aussietronica,https://i.scdn.co/image/ab6761610000e5eb574f0ffedfd92f0d9a90102b,1,Down Under (feat. Colin Hay),2021-11-19,Sweat It Out,1,1,13,22882,Europe,Estonian,EST,20220331,11441.0
4116,2022-03-31,Finland,1,"Pihlaja, Etta",2,Pihlaja,spotify:artist:5XOFNBUv0d2HrBVyTcWCKi,finnish hip hop,https://i.scdn.co/image/ab6761610000e5eb58effc4956beac2c9c3ad720,1,Bändäri,2022-03-25,Sony Music Entertainment Finland,1,-1,1,397090,Europe,Finnish,FIN,20220331,198545.0
4117,2022-03-31,France,1,"Disiz, Damso",2,Disiz,spotify:artist:7rz6ZZErn5YFDteXKhyf3g,pop urbaine,https://i.scdn.co/image/ab6761610000e5eba2e1a45a5ae5a14aaa035e6f,1,RENCONTRE,2022-03-17,Universal Music Distribution Deal,1,4,2,2063594,Europe,French,FRA,20220331,1031797.0
4118,2022-03-31,Germany,1,"Miksu / Macloud, t-low",2,Miksu / Macloud,spotify:artist:76dRoxKtDwYkgCQePok9cU,german hip hop,https://i.scdn.co/image/ab6761610000e5eb1b26ead4c844959cf1ee54e8,1,Sehnsucht,2022-03-04,FUTURA,1,1,4,3114526,Europe,German,DEU,20220331,1557263.0
4119,2022-03-31,Greece,1,"SNIK, VLOSPA, Oge",3,SNIK,spotify:artist:6wN4QyhoM6fN49kEB25rnl,greek hip hop,https://i.scdn.co/image/ab6761610000e5eb3814d5f09daa97cab6b7cf32,1,Trafficante,2022-02-13,Minos - EMI SA Distribution Deals,1,1,7,331830,Europe,Greek,GRC,20220331,110610.0
4120,2022-03-31,Guatemala,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,argentine hip hop,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,11,2,429304,Central America,Spanish,GTM,20220331,429304.0
4121,2022-03-31,Honduras,1,"Daddy Yankee, Bad Bunny",2,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,reggaeton,https://i.scdn.co/image/ab6761610000e5eb2204cb5a314573e202f20f8d,1,X ÚLTIMA VEZ,2022-03-25,Republic Records,1,-1,1,147625,Central America,Spanish,HND,20220331,73812.5
4122,2022-03-31,Hong Kong,1,Keung To,1,Keung To,spotify:artist:0DwdA5ZgTJcIQ2uIhc110D,cantopop,https://i.scdn.co/image/ab67616d0000b273b9ecd607db7c90d4735ebba0,0,"Dear My Friend,",2021-08-06,Music Nation Records Co. Ltd.,1,1,34,233402,Asia,Cantonese,HKG,20220331,233402.0
4123,2022-03-31,Hungary,1,Manuel,1,Manuel,spotify:artist:1O4dvMoyQSIClCii6DSai8,hungarian pop,https://i.scdn.co/image/ab6761610000e5ebe54faad06bf7122ff7009f5b,0,Zombi,2022-02-09,Gold Record Music Kft.,1,1,8,150834,Europe,Hungarian,HUN,20220331,150834.0
4124,2022-03-31,Iceland,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,2,65,22841,Europe,Icelandic,ISL,20220331,22841.0
4125,2022-03-31,India,1,"AP Dhillon, Gurinder Gill, Intense",3,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,punjabi pop,https://i.scdn.co/image/ab6761610000e5ebee5731622ac71900bb4428c4,1,Excuses,2020-07-24,RUN-UP RECORDS,1,1,23,4753732,Asia,Hindi,IND,20220331,1584577.3333333333
4126,2022-03-31,Indonesia,1,Tulus,1,Tulus,spotify:artist:2iDVt6mFbtbDEZG5ax0dTi,indonesian singer-songwriter,https://i.scdn.co/image/ab6761610000e5ebb2dac5833519e3b4e5f7efdb,0,Hati-Hati di Jalan,2022-03-03,TulusCompany,1,1,4,6832241,Asia,Indonesian,IDN,20220331,6832241.0
4127,2022-03-31,Ireland,1,Dave,1,Dave,spotify:artist:6Ip8FS7vWT1uKkJSweANQK,uk hip hop,https://i.scdn.co/image/ab6761610000e5eb76d47d16d18eb30413469512,0,Starlight,2022-03-03,Dave / Neighbourhood Recordings,1,1,4,329842,Europe,English,IRL,20220331,329842.0
4128,2022-03-31,Israel,1,Anna Zak,1,Anna Zak,spotify:artist:3lVXtKsFTJM8ecY8gqdoCo,israeli pop,https://i.scdn.co/image/ab6761610000e5eb74f0dd71b84ec5b35bef6318,0,לך לישון,2022-01-02,ITModels under exclusive license to D-Music,1,1,12,150977,Middle East,Hebrew,ISR,20220331,150977.0
4129,2022-03-31,Italy,1,Tananai,1,Tananai,spotify:artist:35V1WomiedCJeGfupcPm7s,0,https://i.scdn.co/image/ab6761610000e5eb534fd257ec1f11c24a0f6dea,0,BABY GODDAMN,2021-03-26,Universal Music Italia srL.,1,3,7,2383213,Europe,Italian,ITA,20220331,2383213.0
4130,2022-03-31,Japan,1,Yuuri,1,Yuuri,spotify:artist:0ixzjrK1wkN2zWBXt3VW3W,japanese teen pop,https://i.scdn.co/image/ab6761610000e5ebd24b965b4a11c054c6d4edff,0,BETELGEUSE,2022-01-12,Sony Music Labels Inc.,1,3,21,1469305,Asia,Japanese,JPN,20220331,1469305.0
4131,2022-03-31,Kazakhstan,1,"Irina Kairatovna, Shiza",2,Irina Kairatovna,spotify:artist:0AGZvVUGRD63ticvhaXZx1,kazakh pop,https://i.scdn.co/image/ab6761610000e5ebdb7014f72e7747945df15ef7,1,Kõk tu,2022-03-18,ГОСТ,1,6,2,64784,Asia,Russian,KAZ,20220331,32392.0
4132,2022-03-31,Latvia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,68,28734,Europe,Latvian,LVA,20220331,28734.0
4133,2022-03-31,Lithuania,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,shiver pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,71,38018,Europe,Lithuanian,LTU,20220331,38018.0
4134,2022-03-31,Luxembourg,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,shiver pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,68,20824,Europe,French,LUX,20220331,20824.0
4135,2022-03-31,Malaysia,1,Justin Bieber,1,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,pop,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,0,Ghost,2021-03-19,RBMG/Def Jam,1,1,26,487902,Asia,Malay,MYS,20220331,487902.0
4136,2022-03-31,Mexico,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap argentino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,41,2,5956704,North America,Spanish,MEX,20220331,5956704.0
4137,2022-03-31,Morocco,1,7liwa,1,7liwa,spotify:artist:7fmcLXdUj5tVr806b7Uzt3,moroccan pop,https://i.scdn.co/image/ab6761610000e5eb37bf41d841521640e290104e,0,Hallelujah,2022-03-10,PopArabia,1,1,4,96702,Africa,Arabic,MAR,20220331,96702.0
4138,2022-03-31,Netherlands,1,Antoon,1,Antoon,spotify:artist:5sBoNBXFMzoZjgHLbQueeG,0,https://i.scdn.co/image/ab6761610000e5eb7db2010dc890607a3f13fe61,0,Hallo,2022-02-25,Dreamteam,1,1,5,1525916,Europe,Dutch,NLD,20220331,1525916.0
4139,2022-03-31,New Zealand,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,65,175615,Oceania,English,NZL,20220331,175615.0
4140,2022-03-31,Nicaragua,1,"Daddy Yankee, Bad Bunny",2,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,reggaeton,https://i.scdn.co/image/ab6761610000e5eb2204cb5a314573e202f20f8d,1,X ÚLTIMA VEZ,2022-03-25,Republic Records,1,-1,1,64540,Central America,Spanish,NIC,20220331,32270.0
4141,2022-03-31,Nigeria,1,"Pheelz, BNXN fka Buju",2,Pheelz,spotify:artist:5Jv1MsZBh0sqokFq7pU8Xg,nigerian pop,https://i.scdn.co/image/ab6761610000e5eb66ede0344fdb38c1c2361a5b,1,Finesse,2022-03-03,Warner Records,1,1,5,158997,Africa,English,NGA,20220331,79498.5
4142,2022-03-31,Norway,1,"Ballinciaga, David Mokel",2,Ballinciaga,spotify:artist:7GgWpPrcNYH90st7I3nJtv,norwegian pop,https://i.scdn.co/image/ab6761610000e5eb143c053685404989734baf4d,1,Dans På Bordet,2022-02-09,Virgin Music Label And Artist Services,1,1,7,1027579,Europe,Norwegian,NOR,20220331,513789.5
4143,2022-03-31,Panama,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,argentine hip hop,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,50,2,100726,Central America,Spanish,PAN,20220331,100726.0
4144,2022-03-31,Paraguay,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap latino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,14,2,454775,South America,Spanish,PRY,20220331,454775.0
4145,2022-03-31,Peru,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,argentine hip hop,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,17,2,1354227,South America,Spanish,PER,20220331,1354227.0
4146,2022-03-31,Philippines,1,Zack Tabudlo,1,Zack Tabudlo,spotify:artist:67IN4cLJ7798gUapyZlmac,acoustic opm,https://i.scdn.co/image/ab6761610000e5eb23c820e8d066c83df8d818fe,0,Pano,2021-12-06,Universal Music Philippines Inc.,1,1,16,1692546,Asia,Tagalog,PHL,20220331,1692546.0
4147,2022-03-31,Poland,1,"Sentino, Nitro, MASNY BEN, mgng",4,Sentino,spotify:artist:6DAQjwwMGZ9QgqHhIkU7H0,polish viral rap,https://i.scdn.co/image/ab6761610000e5eb26b138e31fbb591a421b04a4,1,Trójkąt Bermudzki,2022-03-22,Sicarios,1,9,2,1767472,Europe,Polish,POL,20220331,441868.0
4148,2022-03-31,Portugal,1,"PEDRO SAMPAIO, Mc Pedrinho",2,PEDRO SAMPAIO,spotify:artist:5wbf52LA6kcaboHSN6NEF1,funk carioca,https://i.scdn.co/image/ab6761610000e5ebf84f9ddea636e5d4869c896d,1,DANÇARINA,2022-02-02,WM Brazil,1,1,7,507450,Europe,Portuguese,PRT,20220331,253725.0
4149,2022-03-31,Romania,1,"RAVA, Iustin",2,RAVA,spotify:artist:6ocuMBOl5OFS3AViv3DnG6,romanian trap,https://i.scdn.co/image/ab6761610000e5eb0b38dda7271cc04a5aced2bc,1,IN LIPSA TA,2022-03-11,Seek Music,1,1,3,107581,Europe,Romanian,ROU,20220331,53790.5
4150,2022-03-31,Saudi Arabia,1,"Imagine Dragons, JID, Arcane, League of Legends",4,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,modern rock,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,1,Enemy (with JID) - from the series Arcane League of Legends,2021-09-03,Kid Ina Korner / Interscope,1,1,22,78830,Middle East,Arabic,SAU,20220331,19707.5
4151,2022-03-31,Singapore,1,Justin Bieber,1,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,pop,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,0,Ghost,2021-03-19,RBMG/Def Jam,1,1,30,271881,Asia,English,SGP,20220331,271881.0
4152,2022-03-31,Slovakia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,63,71084,Europe,Slovak,SVK,20220331,71084.0
4153,2022-03-31,South Africa,1,"Daliwonga, Mellow & Sleazy, M.J",3,Daliwonga,spotify:artist:0oW137oXCLwA5b4uYRxvIn,south african pop,https://i.scdn.co/image/ab67616d0000b27347b21cc47374f9c3b6022142,1,Abo Mvelo (feat. Mellow & Sleazy & M.J),2022-03-18,New Money Gang Records,1,3,2,192682,Africa,Zulu,ZAF,20220331,64227.333333333336
4154,2022-03-31,South Korea,1,Red Velvet,1,Red Velvet,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,k-pop girl group,https://i.scdn.co/image/ab6761610000e5eb8a8415e72dedaa552259d0c1,0,Feel My Rhythm,2022-03-21,SM Entertainment,1,3,2,200413,Asia,Korean,KOR,20220331,200413.0
4155,2022-03-31,Spain,1,Paulo Londra,1,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap latino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Plan A,2022-03-23,WEA Latina,1,28,2,3961044,Europe,Spanish,ESP,20220331,3961044.0
4156,2022-03-31,Sweden,1,Cornelia Jakobs,1,Cornelia Jakobs,spotify:artist:7cYZ8F0N2jby95FsxU9hh4,swedish pop,https://i.scdn.co/image/ab6761610000e5ebdd4622e4f0147cc6bfc565b0,0,Hold Me Closer,2022-02-26,WM Sweden,1,1,5,1250583,Europe,Swedish,SWE,20220331,1250583.0
4157,2022-03-31,Switzerland,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,gauze pop,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,68,240774,Europe,German,CHE,20220331,240774.0
4158,2022-03-31,Taiwan,1,WeiBird,1,WeiBird,spotify:artist:7y3HnWCFEvWj4KM9GFSkiX,mandopop,https://i.scdn.co/image/ab6761610000e5ebd1a48129d8f26232df6582a8,0,"Red Scarf - ""Till We Meet Again"" Movie Theme Song",2021-11-05,Sony Music Entertainment,1,1,21,405257,Asia,Mandarin,TWN,20220331,405257.0
